epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
358,12578.2,1.18144,0.63002,1.16653,0.89721,0.95124,0.96611,0.65569,1.18521,0.53968,1.19818,0.0029314,0.0029314,0.0029314
359,12614.4,1.17145,0.62182,1.15431,0.9039,0.94527,0.96588,0.65556,1.18416,0.53937,1.19786,0.0029116,0.0029116,0.0029116
360,12650.6,1.16931,0.62807,1.15245,0.90635,0.94371,0.96569,0.65733,1.18384,0.53933,1.19761,0.0028918,0.0028918,0.0028918
361,12688.5,1.19834,0.6313,1.16152,0.90468,0.94627,0.96575,0.65785,1.18288,0.5391,1.1971,0.002872,0.002872,0.002872
362,12724.9,1.17935,0.63103,1.15583,0.90713,0.94276,0.96575,0.65841,1.18184,0.53837,1.19667,0.0028522,0.0028522,0.0028522
363,12761.1,1.18141,0.62883,1.1444,0.90803,0.94229,0.96553,0.65868,1.18119,0.53794,1.19622,0.0028324,0.0028324,0.0028324
364,12796.5,1.18957,0.63657,1.15336,0.90662,0.94678,0.9656,0.65808,1.18152,0.53764,1.19606,0.0028126,0.0028126,0.0028126
365,12832.8,1.17539,0.62467,1.1574,0.90645,0.94485,0.96557,0.65752,1.18106,0.53791,1.19582,0.0027928,0.0027928,0.0027928
366,12867.6,1.17419,0.62779,1.1539,0.89873,0.95025,0.96574,0.65858,1.18093,0.53859,1.19596,0.002773,0.002773,0.002773
367,12903.1,1.18124,0.62502,1.15799,0.90383,0.94428,0.9656,0.65829,1.18167,0.53928,1.19631,0.0027532,0.0027532,0.0027532
368,12938.3,1.16516,0.61711,1.14524,0.90201,0.94428,0.96557,0.65877,1.18198,0.53904,1.1965,0.0027334,0.0027334,0.0027334
369,12975,1.17769,0.62146,1.15249,0.90589,0.94229,0.96559,0.65789,1.18252,0.53897,1.19679,0.0027136,0.0027136,0.0027136
370,13011.2,1.16782,0.61298,1.1357,0.90731,0.94474,0.96549,0.6583,1.18281,0.5394,1.197,0.0026938,0.0026938,0.0026938
371,13045.4,1.1727,0.61231,1.15061,0.90971,0.94234,0.96558,0.6575,1.18377,0.53919,1.19748,0.002674,0.002674,0.002674
372,13081.6,1.17349,0.62732,1.15333,0.90866,0.94229,0.96559,0.65804,1.18445,0.5388,1.19783,0.0026542,0.0026542,0.0026542
373,13118.5,1.16711,0.6153,1.13731,0.90789,0.94153,0.9653,0.65755,1.18485,0.53897,1.19789,0.0026344,0.0026344,0.0026344
374,13153,1.15712,0.62373,1.14438,0.91408,0.94211,0.96552,0.65695,1.18532,0.53944,1.1979,0.0026146,0.0026146,0.0026146
375,13187.9,1.1679,0.61434,1.14173,0.91403,0.94328,0.96532,0.65609,1.186,0.53957,1.19849,0.0025948,0.0025948,0.0025948
376,13223.2,1.17303,0.61636,1.14343,0.91281,0.94328,0.96514,0.6561,1.18638,0.53992,1.19871,0.002575,0.002575,0.002575
377,13259.9,1.17738,0.62657,1.15113,0.91225,0.94137,0.96504,0.6562,1.18717,0.54055,1.19937,0.0025552,0.0025552,0.0025552
378,13296.4,1.16101,0.62471,1.14939,0.91116,0.94328,0.96516,0.65542,1.18781,0.54038,1.19956,0.0025354,0.0025354,0.0025354
379,13330.4,1.17281,0.62396,1.14503,0.90988,0.94627,0.96516,0.65339,1.18888,0.54018,1.20019,0.0025156,0.0025156,0.0025156
380,13364.3,1.17386,0.63004,1.14722,0.90823,0.94925,0.96543,0.65398,1.18958,0.53949,1.20036,0.0024958,0.0024958,0.0024958
381,13399.2,1.15592,0.61676,1.13236,0.90833,0.95124,0.96566,0.65393,1.18963,0.53979,1.20059,0.002476,0.002476,0.002476
382,13435.3,1.17672,0.61473,1.14847,0.90871,0.94826,0.96572,0.65508,1.19015,0.54012,1.20087,0.0024562,0.0024562,0.0024562
383,13470.5,1.16354,0.61245,1.14728,0.90821,0.94512,0.96558,0.65497,1.19048,0.54046,1.20108,0.0024364,0.0024364,0.0024364
384,13504.2,1.1744,0.61245,1.15619,0.90648,0.94523,0.96543,0.65488,1.19048,0.54041,1.20124,0.0024166,0.0024166,0.0024166
385,13539.4,1.16993,0.61677,1.14151,0.90574,0.94328,0.96524,0.6552,1.19081,0.54036,1.20145,0.0023968,0.0023968,0.0023968
386,13574.9,1.15697,0.60883,1.1418,0.90892,0.94428,0.9653,0.65521,1.19087,0.53999,1.20151,0.002377,0.002377,0.002377
387,13610.3,1.15848,0.61436,1.14878,0.90806,0.94344,0.96543,0.65415,1.19076,0.54041,1.20155,0.0023572,0.0023572,0.0023572
388,13645,1.15774,0.61771,1.13481,0.90737,0.94229,0.96526,0.6533,1.19043,0.5407,1.20145,0.0023374,0.0023374,0.0023374
389,13680.3,1.14956,0.60622,1.13489,0.90778,0.94229,0.96527,0.65269,1.19025,0.54092,1.20127,0.0023176,0.0023176,0.0023176
390,13717.2,1.16072,0.62369,1.1522,0.91021,0.93806,0.96523,0.65231,1.19047,0.54081,1.20118,0.0022978,0.0022978,0.0022978
391,13752.6,1.15409,0.61193,1.1386,0.90992,0.93731,0.96538,0.65272,1.19008,0.54049,1.20101,0.002278,0.002278,0.002278
392,13788.1,1.14351,0.60609,1.12869,0.91055,0.93731,0.96532,0.65286,1.18977,0.54015,1.20078,0.0022582,0.0022582,0.0022582
393,13823.9,1.14899,0.60954,1.12952,0.91014,0.93726,0.96531,0.65231,1.19029,0.54,1.20101,0.0022384,0.0022384,0.0022384
394,13860.1,1.15387,0.61315,1.138,0.91089,0.93575,0.96537,0.65318,1.18999,0.53969,1.20076,0.0022186,0.0022186,0.0022186
395,13895.3,1.14319,0.61193,1.12933,0.91017,0.9376,0.96564,0.65329,1.18981,0.53922,1.20062,0.0021988,0.0021988,0.0021988
396,13930.7,1.16305,0.60738,1.14657,0.91128,0.94024,0.96556,0.65419,1.18999,0.53894,1.20048,0.002179,0.002179,0.002179
397,13965.6,1.15066,0.60698,1.12923,0.91099,0.94129,0.9657,0.65512,1.19023,0.53864,1.20059,0.0021592,0.0021592,0.0021592
398,13999.5,1.15854,0.62345,1.15573,0.91022,0.94229,0.96565,0.65484,1.19039,0.5383,1.20061,0.0021394,0.0021394,0.0021394
399,14034.4,1.14713,0.6041,1.13431,0.91058,0.94328,0.96573,0.65585,1.19037,0.53803,1.20044,0.0021196,0.0021196,0.0021196
400,14069.7,1.15158,0.6058,1.13458,0.90993,0.94129,0.96593,0.65574,1.19043,0.53764,1.20031,0.0020998,0.0020998,0.0020998
401,14106.5,1.15567,0.60727,1.14102,0.91041,0.94031,0.96578,0.65581,1.19039,0.53753,1.20013,0.00208,0.00208,0.00208
402,14143,1.14902,0.60979,1.13545,0.91004,0.94129,0.96585,0.65681,1.19013,0.53739,1.20003,0.0020602,0.0020602,0.0020602
403,14180.4,1.16147,0.6093,1.1421,0.90894,0.94129,0.96586,0.657,1.18972,0.53716,1.1999,0.0020404,0.0020404,0.0020404
404,14216.3,1.1645,0.60727,1.13705,0.90993,0.94129,0.96583,0.65746,1.18955,0.53741,1.19967,0.0020206,0.0020206,0.0020206
405,14251.4,1.15026,0.60419,1.13694,0.90648,0.94129,0.96583,0.65671,1.1894,0.53707,1.19951,0.0020008,0.0020008,0.0020008
406,14286.7,1.14279,0.6054,1.14132,0.90681,0.94129,0.96569,0.65662,1.18956,0.53726,1.19944,0.001981,0.001981,0.001981
407,14322.3,1.15664,0.61011,1.15356,0.90512,0.94129,0.96583,0.65723,1.18952,0.5369,1.19933,0.0019612,0.0019612,0.0019612
408,14357.2,1.15859,0.60901,1.13737,0.90704,0.9403,0.9659,0.65678,1.18954,0.53675,1.19931,0.0019414,0.0019414,0.0019414
409,14392.7,1.13722,0.59626,1.13832,0.90539,0.9427,0.9659,0.65723,1.18946,0.53641,1.19924,0.0019216,0.0019216,0.0019216
410,14428.2,1.14247,0.60077,1.13567,0.90626,0.94272,0.96585,0.6571,1.18937,0.53626,1.19921,0.0019018,0.0019018,0.0019018
411,14464.6,1.14825,0.61049,1.12758,0.90615,0.94148,0.96589,0.65727,1.18945,0.53625,1.19924,0.001882,0.001882,0.001882
412,14499.3,1.15624,0.60925,1.1417,0.90626,0.9427,0.96569,0.65782,1.18937,0.53632,1.1993,0.0018622,0.0018622,0.0018622
413,14536.6,1.1363,0.59697,1.12361,0.90655,0.94129,0.96571,0.65837,1.18929,0.53606,1.1992,0.0018424,0.0018424,0.0018424
414,14573.1,1.13372,0.60818,1.12593,0.90726,0.94129,0.9659,0.65798,1.18917,0.53577,1.19925,0.0018226,0.0018226,0.0018226
415,14609.4,1.15317,0.60988,1.13393,0.90705,0.9403,0.96596,0.65795,1.18907,0.53585,1.19925,0.0018028,0.0018028,0.0018028
416,14643.9,1.15691,0.61404,1.14874,0.90766,0.9403,0.96598,0.65789,1.18914,0.53574,1.19927,0.001783,0.001783,0.001783
417,14679.7,1.14456,0.59936,1.14046,0.90756,0.9403,0.96609,0.65741,1.18949,0.53572,1.19944,0.0017632,0.0017632,0.0017632
418,14715.4,1.14193,0.60423,1.13047,0.90832,0.9403,0.96611,0.65751,1.18973,0.53581,1.19962,0.0017434,0.0017434,0.0017434
419,14750.2,1.13355,0.60311,1.13034,0.90784,0.9403,0.96596,0.65669,1.18986,0.53563,1.19977,0.0017236,0.0017236,0.0017236
420,14785.9,1.14715,0.60059,1.1289,0.90845,0.9403,0.96585,0.65646,1.18983,0.53564,1.19979,0.0017038,0.0017038,0.0017038
421,14821.5,1.13142,0.59287,1.12796,0.91069,0.9403,0.96579,0.65662,1.19003,0.53506,1.19999,0.001684,0.001684,0.001684
422,14856.6,1.14991,0.60573,1.14339,0.9108,0.9403,0.96584,0.65674,1.18994,0.53479,1.19998,0.0016642,0.0016642,0.0016642
423,14892.5,1.12898,0.595,1.12863,0.90845,0.9403,0.96596,0.65746,1.19023,0.5347,1.20028,0.0016444,0.0016444,0.0016444
424,14928.2,1.13559,0.59721,1.14055,0.90959,0.94105,0.96602,0.65766,1.19043,0.53467,1.20045,0.0016246,0.0016246,0.0016246
425,14963.3,1.14861,0.60604,1.14002,0.90749,0.94129,0.96609,0.65709,1.19072,0.53469,1.20064,0.0016048,0.0016048,0.0016048
426,14998.4,1.12591,0.59824,1.12273,0.90829,0.9403,0.96613,0.65745,1.19083,0.5346,1.20067,0.001585,0.001585,0.001585
427,15033.2,1.1307,0.58871,1.12256,0.90712,0.9403,0.96604,0.65702,1.19077,0.53462,1.20065,0.0015652,0.0015652,0.0015652
428,15067.9,1.1282,0.59207,1.12514,0.90732,0.9403,0.96614,0.65738,1.1909,0.53455,1.20069,0.0015454,0.0015454,0.0015454
429,15103.2,1.12751,0.59338,1.12404,0.90497,0.94129,0.96608,0.6571,1.19092,0.53481,1.20064,0.0015256,0.0015256,0.0015256
430,15138.7,1.13189,0.5997,1.12862,0.90522,0.94085,0.96595,0.65678,1.19097,0.53484,1.20081,0.0015058,0.0015058,0.0015058
431,15175.9,1.14953,0.59727,1.13509,0.90521,0.94067,0.96593,0.65738,1.19109,0.53503,1.20092,0.001486,0.001486,0.001486
432,15209.8,1.127,0.60191,1.13329,0.90602,0.94002,0.96592,0.65677,1.19107,0.53506,1.20096,0.0014662,0.0014662,0.0014662
433,15245.2,1.14138,0.60102,1.13355,0.90613,0.94128,0.96593,0.65641,1.191,0.53492,1.20094,0.0014464,0.0014464,0.0014464
434,15280.9,1.15165,0.61585,1.14083,0.9081,0.93831,0.96593,0.65568,1.19097,0.53483,1.20081,0.0014266,0.0014266,0.0014266
435,15315.6,1.13112,0.60436,1.13068,0.90685,0.93831,0.96598,0.65513,1.1909,0.53513,1.20078,0.0014068,0.0014068,0.0014068
436,15349.6,1.13664,0.59119,1.13286,0.90588,0.93858,0.96603,0.65431,1.19102,0.53523,1.20082,0.001387,0.001387,0.001387
437,15383.3,1.11844,0.59248,1.12545,0.90511,0.93964,0.96618,0.65413,1.19113,0.53519,1.20082,0.0013672,0.0013672,0.0013672
438,15419.4,1.11332,0.5828,1.113,0.90539,0.94269,0.96671,0.65408,1.19128,0.53523,1.20095,0.0013474,0.0013474,0.0013474
439,15454.6,1.12262,0.58237,1.11863,0.90616,0.9393,0.96677,0.65427,1.19133,0.53524,1.201,0.0013276,0.0013276,0.0013276
440,15491.1,1.13641,0.60227,1.13616,0.90768,0.9392,0.96673,0.65424,1.19156,0.53517,1.20112,0.0013078,0.0013078,0.0013078
441,15526.7,1.12038,0.60298,1.12679,0.90765,0.93883,0.9667,0.65433,1.1916,0.53509,1.20121,0.001288,0.001288,0.001288
442,15560.8,1.13821,0.59838,1.12949,0.90682,0.9393,0.96664,0.65439,1.19153,0.535,1.2012,0.0012682,0.0012682,0.0012682
443,15597.2,1.10766,0.58762,1.11577,0.90679,0.939,0.96671,0.65449,1.19159,0.53488,1.20118,0.0012484,0.0012484,0.0012484
444,15633.6,1.12556,0.59291,1.12428,0.90524,0.94108,0.96665,0.65413,1.19175,0.53479,1.20133,0.0012286,0.0012286,0.0012286
445,15669.7,1.1285,0.59909,1.11568,0.90371,0.9403,0.96673,0.65401,1.1918,0.53482,1.20137,0.0012088,0.0012088,0.0012088
446,15704.9,1.12547,0.59603,1.12956,0.90586,0.93832,0.96689,0.6543,1.19202,0.53484,1.20146,0.001189,0.001189,0.001189
447,15738.7,1.11005,0.58239,1.11422,0.90813,0.93831,0.96704,0.65468,1.19201,0.53469,1.20153,0.0011692,0.0011692,0.0011692
448,15774.3,1.11503,0.58939,1.12558,0.90766,0.93731,0.96703,0.65446,1.19211,0.53449,1.20164,0.0011494,0.0011494,0.0011494
449,15808.6,1.11917,0.58523,1.11019,0.90683,0.93946,0.96694,0.65414,1.19219,0.53435,1.20176,0.0011296,0.0011296,0.0011296
450,15844,1.11245,0.59905,1.13307,0.90675,0.93851,0.96697,0.65394,1.19226,0.53433,1.20178,0.0011098,0.0011098,0.0011098
451,15879,1.11711,0.58481,1.11521,0.90676,0.93867,0.96684,0.65396,1.19237,0.5342,1.2019,0.00109,0.00109,0.00109
452,15913,1.11109,0.58457,1.12471,0.90588,0.93859,0.96645,0.65361,1.19259,0.53418,1.20199,0.0010702,0.0010702,0.0010702
453,15947.1,1.13149,0.591,1.12586,0.90147,0.94678,0.96661,0.65311,1.19262,0.53417,1.20196,0.0010504,0.0010504,0.0010504
454,15982.7,1.1023,0.59641,1.12339,0.8965,0.94925,0.96662,0.65344,1.19279,0.53432,1.20206,0.0010306,0.0010306,0.0010306
455,16017.9,1.10093,0.58125,1.1059,0.9066,0.93684,0.96665,0.65311,1.19283,0.5344,1.20205,0.0010108,0.0010108,0.0010108
456,16052.5,1.10592,0.58632,1.11744,0.90659,0.93672,0.96673,0.65364,1.19287,0.53437,1.2021,0.000991,0.000991,0.000991
457,16087.3,1.10963,0.58583,1.11347,0.901,0.94527,0.96684,0.65348,1.19292,0.53427,1.20222,0.0009712,0.0009712,0.0009712
458,16122,1.11519,0.58436,1.1178,0.90074,0.94805,0.96688,0.6538,1.19297,0.53401,1.20227,0.0009514,0.0009514,0.0009514
459,16156.8,1.10369,0.58517,1.11286,0.90718,0.93731,0.96675,0.65335,1.19301,0.53397,1.20234,0.0009316,0.0009316,0.0009316
460,16192.3,1.11073,0.58644,1.12168,0.89357,0.95233,0.96671,0.65299,1.19327,0.53401,1.20244,0.0009118,0.0009118,0.0009118
461,16226.4,1.10217,0.58389,1.11759,0.89356,0.95229,0.96662,0.6527,1.1934,0.53384,1.20257,0.000892,0.000892,0.000892
462,16262.5,1.11116,0.58088,1.12076,0.89387,0.95224,0.96666,0.65257,1.19351,0.53376,1.20268,0.0008722,0.0008722,0.0008722
463,16297.8,1.10611,0.58084,1.1196,0.89416,0.95224,0.96683,0.65238,1.19338,0.53361,1.20267,0.0008524,0.0008524,0.0008524
464,16333.8,1.11754,0.59229,1.11362,0.90058,0.94826,0.96688,0.65231,1.19347,0.53356,1.20271,0.0008326,0.0008326,0.0008326
465,16369.3,1.10008,0.59607,1.11313,0.90028,0.94826,0.96702,0.65237,1.19355,0.53351,1.20277,0.0008128,0.0008128,0.0008128
466,16404.4,1.10725,0.58803,1.12093,0.90062,0.94826,0.96715,0.6524,1.19359,0.53348,1.20285,0.000793,0.000793,0.000793
467,16438.9,1.10063,0.57457,1.1115,0.90704,0.93731,0.96717,0.65238,1.19348,0.5334,1.20281,0.0007732,0.0007732,0.0007732
468,16472.7,1.11569,0.58622,1.1177,0.90696,0.93731,0.96732,0.65297,1.19345,0.5333,1.20282,0.0007534,0.0007534,0.0007534
