epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,11809.6,1.03351,0.52159,1.03635,0.92021,0.94103,0.97203,0.67182,1.17603,0.49839,1.14133,0.006436,0.006436,0.006436
182,11864.2,1.02709,0.5174,1.03148,0.92737,0.93433,0.97379,0.67494,1.17355,0.48227,1.13702,0.0064162,0.0064162,0.0064162
183,11918.7,1.02534,0.51596,1.03011,0.92434,0.93532,0.9697,0.68007,1.16713,0.48989,1.13291,0.0063964,0.0063964,0.0063964
184,11972.9,1.03801,0.52795,1.0366,0.90423,0.95831,0.97109,0.68108,1.16916,0.49316,1.13703,0.0063766,0.0063766,0.0063766
185,12027.4,1.03236,0.52615,1.03948,0.91527,0.94591,0.97398,0.68281,1.16102,0.48748,1.13616,0.0063568,0.0063568,0.0063568
186,12081.6,1.03012,0.51579,1.02984,0.91271,0.94673,0.97268,0.68616,1.16159,0.47678,1.13355,0.006337,0.006337,0.006337
187,12137,1.01866,0.51219,1.02663,0.91942,0.93731,0.97158,0.68831,1.15635,0.48521,1.12559,0.0063172,0.0063172,0.0063172
188,12191.5,1.01236,0.50536,1.03539,0.93782,0.93046,0.97062,0.68508,1.15971,0.48205,1.13397,0.0062974,0.0062974,0.0062974
189,12246.2,1.00767,0.50676,1.03111,0.91675,0.95327,0.96937,0.6821,1.16705,0.48954,1.13658,0.0062776,0.0062776,0.0062776
190,12300.9,1.00509,0.51266,1.03202,0.92307,0.94328,0.96984,0.676,1.17473,0.47776,1.1422,0.0062578,0.0062578,0.0062578
191,12355.9,1.01207,0.50744,1.02461,0.92751,0.93731,0.96758,0.67865,1.1621,0.47927,1.13494,0.006238,0.006238,0.006238
192,12410.8,1.01501,0.51736,1.03056,0.90296,0.96119,0.96976,0.68013,1.16178,0.48107,1.13823,0.0062182,0.0062182,0.0062182
193,12465.8,1.02141,0.51889,1.02383,0.90805,0.95025,0.96947,0.67805,1.16424,0.49172,1.13811,0.0061984,0.0061984,0.0061984
194,12520.6,1.00418,0.51218,1.02245,0.91468,0.94527,0.97116,0.6815,1.15532,0.48579,1.13661,0.0061786,0.0061786,0.0061786
195,12575.3,0.99413,0.50043,1.02273,0.90398,0.95821,0.97052,0.6829,1.1578,0.49538,1.13785,0.0061588,0.0061588,0.0061588
196,12630,1.01148,0.51414,1.02392,0.92393,0.9393,0.96789,0.67626,1.16448,0.49907,1.14327,0.006139,0.006139,0.006139
197,12684.3,1.00658,0.51411,1.02411,0.93118,0.9393,0.96988,0.6833,1.16298,0.48849,1.13665,0.0061192,0.0061192,0.0061192
198,12738.9,0.9938,0.4983,1.02504,0.93601,0.93532,0.97308,0.68533,1.15961,0.48769,1.14044,0.0060994,0.0060994,0.0060994
199,12793.2,1.00458,0.50357,1.02134,0.91861,0.94428,0.97216,0.68362,1.16604,0.49019,1.14035,0.0060796,0.0060796,0.0060796
200,12848.3,0.98764,0.49958,1.02012,0.91822,0.94957,0.97213,0.67964,1.16612,0.48829,1.13835,0.0060598,0.0060598,0.0060598
201,12902.6,1.00184,0.5028,1.02409,0.92307,0.94129,0.97137,0.68099,1.16562,0.49198,1.13687,0.00604,0.00604,0.00604
202,12957.6,1.00129,0.50272,1.01228,0.92553,0.93984,0.97278,0.6824,1.16412,0.49483,1.13905,0.0060202,0.0060202,0.0060202
203,13012.1,0.99646,0.49737,1.01451,0.92925,0.94129,0.97263,0.68198,1.15878,0.48725,1.13722,0.0060004,0.0060004,0.0060004
204,13066.7,0.98969,0.48811,1.01864,0.91191,0.95797,0.96998,0.68174,1.16764,0.48423,1.13653,0.0059806,0.0059806,0.0059806
205,13121.2,0.99922,0.50862,1.01788,0.93277,0.92637,0.97164,0.68109,1.1673,0.49555,1.12935,0.0059608,0.0059608,0.0059608
206,13176.1,1.00158,0.49881,1.01584,0.9259,0.93433,0.97222,0.68055,1.17349,0.50128,1.13292,0.005941,0.005941,0.005941
207,13231,0.98503,0.49429,1.00709,0.92006,0.93908,0.97128,0.67849,1.17556,0.50492,1.13443,0.0059212,0.0059212,0.0059212
208,13285.8,0.9793,0.49152,1.01222,0.93157,0.9347,0.96907,0.67927,1.17309,0.49796,1.14456,0.0059014,0.0059014,0.0059014
209,13340.6,0.98725,0.49702,1.0188,0.92935,0.94925,0.97298,0.68567,1.16915,0.48338,1.14343,0.0058816,0.0058816,0.0058816
210,13394.9,0.98884,0.50426,1.0228,0.92936,0.9403,0.97209,0.68031,1.1723,0.47916,1.143,0.0058618,0.0058618,0.0058618
211,13449.4,0.98654,0.49744,1.01529,0.92711,0.94925,0.97151,0.67999,1.16955,0.479,1.14386,0.005842,0.005842,0.005842
212,13503.6,0.97484,0.48887,1.00646,0.93232,0.94328,0.97263,0.68122,1.17891,0.48047,1.15005,0.0058222,0.0058222,0.0058222
213,13558,0.9645,0.48201,1.00877,0.92414,0.94527,0.97254,0.68378,1.17457,0.48389,1.14477,0.0058024,0.0058024,0.0058024
214,13612.9,0.96476,0.49844,1.01112,0.92298,0.94527,0.97381,0.68234,1.17679,0.48408,1.14661,0.0057826,0.0057826,0.0057826
215,13667.6,0.98053,0.4979,1.01384,0.92613,0.93564,0.97403,0.68274,1.16968,0.48943,1.14164,0.0057628,0.0057628,0.0057628
216,13722.2,0.96879,0.49437,1.0061,0.93007,0.94129,0.97388,0.68619,1.16374,0.47617,1.13658,0.005743,0.005743,0.005743
217,13776.7,0.97389,0.49203,1.00706,0.91831,0.95082,0.97132,0.68151,1.16997,0.48002,1.14604,0.0057232,0.0057232,0.0057232
218,13831.1,0.98652,0.49992,1.01987,0.9289,0.9393,0.97261,0.67681,1.17001,0.48054,1.14486,0.0057034,0.0057034,0.0057034
219,13885.2,0.96427,0.48962,1.01053,0.9317,0.93657,0.97355,0.68359,1.16121,0.47809,1.13614,0.0056836,0.0056836,0.0056836
220,13940.4,0.96461,0.48529,1.00039,0.92832,0.94066,0.97108,0.68188,1.16433,0.47576,1.13859,0.0056638,0.0056638,0.0056638
221,13994.8,0.96681,0.49057,1.01134,0.93176,0.93752,0.9721,0.68213,1.16924,0.47916,1.14384,0.005644,0.005644,0.005644
222,14049.8,0.94857,0.48696,0.99978,0.93427,0.93333,0.97428,0.68171,1.17077,0.48169,1.1446,0.0056242,0.0056242,0.0056242
223,14104.4,0.97231,0.49264,1.01484,0.91115,0.94897,0.97433,0.6846,1.17214,0.48154,1.14637,0.0056044,0.0056044,0.0056044
224,14159.3,0.95295,0.4749,1.00801,0.92044,0.9393,0.97276,0.68351,1.17409,0.48218,1.14947,0.0055846,0.0055846,0.0055846
225,14213.7,0.94888,0.47515,1.00168,0.89166,0.96631,0.97302,0.67971,1.17266,0.48095,1.14961,0.0055648,0.0055648,0.0055648
226,14268,0.96309,0.48182,1.00494,0.91665,0.94129,0.97344,0.68198,1.16858,0.48278,1.14628,0.005545,0.005545,0.005545
227,14323,0.96756,0.48861,0.99944,0.90676,0.95423,0.97324,0.68108,1.1685,0.48251,1.14359,0.0055252,0.0055252,0.0055252
228,14377.6,0.95189,0.47997,1.00259,0.91785,0.93391,0.97444,0.68167,1.16878,0.48443,1.14442,0.0055054,0.0055054,0.0055054
229,14432.4,0.94979,0.48189,1.00327,0.92324,0.93433,0.97387,0.68377,1.1696,0.48285,1.14676,0.0054856,0.0054856,0.0054856
230,14487.4,0.9558,0.48576,0.99927,0.91077,0.94925,0.97315,0.68301,1.16541,0.47761,1.14582,0.0054658,0.0054658,0.0054658
231,14542.2,0.9539,0.48321,0.99831,0.92703,0.93548,0.973,0.68451,1.1668,0.47709,1.14675,0.005446,0.005446,0.005446
232,14597.2,0.9453,0.46993,1.00186,0.92412,0.9403,0.97301,0.68349,1.16379,0.47877,1.13973,0.0054262,0.0054262,0.0054262
233,14651.8,0.94938,0.49072,1.00397,0.92807,0.93722,0.97441,0.68639,1.16601,0.4792,1.13973,0.0054064,0.0054064,0.0054064
234,14706.3,0.95904,0.48344,1.00204,0.93116,0.93234,0.97125,0.68189,1.1683,0.4804,1.14018,0.0053866,0.0053866,0.0053866
235,14761,0.95307,0.47538,1.00771,0.92574,0.94229,0.97109,0.68085,1.16523,0.47783,1.14285,0.0053668,0.0053668,0.0053668
236,14815.3,0.93719,0.47451,0.99399,0.93009,0.93831,0.97152,0.68029,1.16763,0.47565,1.14686,0.005347,0.005347,0.005347
237,14870.3,0.93015,0.46847,0.99945,0.92331,0.94645,0.97185,0.68565,1.16926,0.47641,1.14543,0.0053272,0.0053272,0.0053272
238,14924.8,0.9404,0.48139,0.99972,0.91653,0.95057,0.97273,0.6826,1.16671,0.4777,1.14282,0.0053074,0.0053074,0.0053074
239,14980,0.95224,0.47658,0.99321,0.93255,0.9355,0.97439,0.68377,1.16777,0.47859,1.14515,0.0052876,0.0052876,0.0052876
240,15034.7,0.9443,0.4772,0.9972,0.92809,0.93749,0.97409,0.68274,1.16138,0.47776,1.14205,0.0052678,0.0052678,0.0052678
241,15089.5,0.9303,0.46936,0.98846,0.92264,0.93753,0.97481,0.68164,1.16654,0.47739,1.14364,0.005248,0.005248,0.005248
242,15144.7,0.92784,0.45914,0.98971,0.92119,0.94205,0.9735,0.6843,1.16398,0.47731,1.13881,0.0052282,0.0052282,0.0052282
243,15199.7,0.9276,0.46601,0.99545,0.91821,0.94726,0.97199,0.68551,1.16207,0.47643,1.14,0.0052084,0.0052084,0.0052084
244,15254.4,0.92991,0.4731,0.99476,0.92575,0.93632,0.97048,0.68099,1.16802,0.48586,1.14391,0.0051886,0.0051886,0.0051886
245,15308.7,0.93594,0.46131,0.99419,0.91798,0.94428,0.97148,0.67932,1.16933,0.48842,1.14144,0.0051688,0.0051688,0.0051688
246,15363.7,0.93724,0.47252,0.99876,0.91183,0.94676,0.97158,0.68298,1.1655,0.48463,1.14072,0.005149,0.005149,0.005149
247,15418,0.91887,0.4597,0.9883,0.91201,0.94884,0.97052,0.68193,1.16469,0.48539,1.14145,0.0051292,0.0051292,0.0051292
248,15472.6,0.92568,0.47906,0.99074,0.9116,0.94405,0.9712,0.67976,1.16857,0.49226,1.14842,0.0051094,0.0051094,0.0051094
249,15527,0.90783,0.46471,0.9868,0.92358,0.93805,0.97359,0.68165,1.16884,0.48584,1.14823,0.0050896,0.0050896,0.0050896
250,15581.5,0.94068,0.47787,0.99521,0.92117,0.94328,0.97218,0.68409,1.16557,0.48759,1.14588,0.0050698,0.0050698,0.0050698
251,15635.9,0.92524,0.47154,0.98914,0.91687,0.94386,0.97317,0.68704,1.16385,0.48449,1.14578,0.00505,0.00505,0.00505
252,15690.2,0.91521,0.46633,0.98813,0.90958,0.9509,0.97174,0.68293,1.16882,0.48619,1.14817,0.0050302,0.0050302,0.0050302
253,15745.5,0.91046,0.45554,0.98303,0.91168,0.95025,0.97108,0.68431,1.16377,0.4859,1.14272,0.0050104,0.0050104,0.0050104
254,15800.8,0.90911,0.46366,0.98679,0.90967,0.95188,0.97025,0.68283,1.16079,0.4844,1.13993,0.0049906,0.0049906,0.0049906
255,15855.6,0.91475,0.46356,0.9836,0.91859,0.94527,0.96966,0.68088,1.16474,0.48462,1.14237,0.0049708,0.0049708,0.0049708
256,15910,0.90446,0.45882,0.9858,0.91859,0.95124,0.97021,0.68351,1.16346,0.48067,1.14211,0.004951,0.004951,0.004951
257,15964.5,0.91117,0.45605,0.98522,0.91339,0.95025,0.9695,0.6832,1.16082,0.4776,1.14224,0.0049312,0.0049312,0.0049312
258,16019.5,0.90818,0.4638,0.98585,0.90975,0.95423,0.96852,0.68305,1.16132,0.47862,1.14224,0.0049114,0.0049114,0.0049114
259,16074.2,0.9081,0.46168,0.98713,0.91139,0.95174,0.96743,0.68059,1.16283,0.48394,1.14446,0.0048916,0.0048916,0.0048916
260,16129,0.90923,0.45388,0.98655,0.91131,0.9508,0.96775,0.68011,1.16113,0.48029,1.145,0.0048718,0.0048718,0.0048718
261,16183.6,0.91053,0.46152,0.99158,0.90957,0.9508,0.96641,0.67913,1.16155,0.48184,1.14626,0.004852,0.004852,0.004852
262,16238.2,0.89438,0.44762,0.97887,0.92626,0.9393,0.96828,0.68415,1.16029,0.47987,1.14746,0.0048322,0.0048322,0.0048322
263,16292.7,0.90233,0.46144,0.98299,0.92322,0.94519,0.97026,0.68431,1.15991,0.48055,1.14573,0.0048124,0.0048124,0.0048124
264,16347.2,0.89184,0.45677,0.98856,0.92375,0.9402,0.97078,0.68431,1.16137,0.4788,1.14715,0.0047926,0.0047926,0.0047926
265,16401.5,0.90257,0.45247,0.98295,0.9316,0.93433,0.97128,0.68707,1.16029,0.47691,1.14727,0.0047728,0.0047728,0.0047728
266,16456.2,0.89516,0.4597,0.9879,0.92931,0.9403,0.97153,0.68605,1.16175,0.47522,1.15151,0.004753,0.004753,0.004753
267,16511.2,0.90888,0.45953,0.98918,0.927,0.94428,0.97194,0.68679,1.16184,0.47467,1.1509,0.0047332,0.0047332,0.0047332
