epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,4367.76,1.87557,1.07117,2.55298,0.94564,0.9546,0.9803,0.69601,2.35159,0.79606,3.34193,0.0063964,0.0063964,0.0063964
184,4391.99,1.90806,1.11153,2.56172,0.94552,0.96951,0.98078,0.68031,2.36096,0.78952,3.36363,0.0063766,0.0063766,0.0063766
185,4415.97,1.87978,1.04916,2.54353,0.94897,0.95122,0.98223,0.67103,2.3516,0.8078,3.36417,0.0063568,0.0063568,0.0063568
186,4440.02,1.8445,1.04681,2.51732,0.93475,0.96081,0.97408,0.68304,2.34704,0.79108,3.41658,0.006337,0.006337,0.006337
187,4463.75,1.85726,1.08543,2.50641,0.96115,0.9878,0.98492,0.70426,2.30544,0.76619,3.29189,0.0063172,0.0063172,0.0063172
188,4487.65,1.89243,1.09271,2.51917,0.9466,0.97276,0.98363,0.68755,2.35463,0.79625,3.40287,0.0062974,0.0062974,0.0062974
189,4511.76,1.82985,1.04648,2.50266,0.95228,0.97348,0.98002,0.70173,2.31074,0.76569,3.32668,0.0062776,0.0062776,0.0062776
190,4535.5,1.81869,1.04625,2.49852,0.95836,0.98244,0.98916,0.68381,2.36365,0.76694,3.35695,0.0062578,0.0062578,0.0062578
191,4559.23,1.79957,1.0621,2.50383,0.92884,0.98171,0.97604,0.68772,2.30827,0.79679,3.3209,0.006238,0.006238,0.006238
192,4583.06,1.82913,1.07379,2.52592,0.94083,0.96946,0.98312,0.70395,2.27806,0.78629,3.29382,0.0062182,0.0062182,0.0062182
193,4606.93,1.85348,1.06163,2.53896,0.96298,0.97561,0.98377,0.70179,2.28299,0.74729,3.3084,0.0061984,0.0061984,0.0061984
194,4630.9,1.82416,1.05911,2.51007,0.95796,0.97259,0.98364,0.6917,2.37884,0.81669,3.46707,0.0061786,0.0061786,0.0061786
195,4654.77,1.81352,1.0684,2.51506,0.93579,0.97752,0.98064,0.69706,2.29879,0.77508,3.37292,0.0061588,0.0061588,0.0061588
196,4678.71,1.86326,1.08191,2.54206,0.95796,0.9726,0.97975,0.68195,2.32426,0.76518,3.33799,0.006139,0.006139,0.006139
197,4702.44,1.82643,1.04483,2.52467,0.96447,0.95732,0.98032,0.69844,2.29088,0.75759,3.30953,0.0061192,0.0061192,0.0061192
198,4726,1.83028,1.06348,2.51139,0.95045,0.96951,0.98781,0.68867,2.33518,0.78517,3.44319,0.0060994,0.0060994,0.0060994
199,4750.22,1.81973,1.05062,2.47779,0.95283,0.98539,0.98768,0.70961,2.27401,0.77671,3.35229,0.0060796,0.0060796,0.0060796
200,4774.47,1.7905,1.07086,2.49447,0.94622,0.96552,0.98611,0.69568,2.26443,0.78506,3.33613,0.0060598,0.0060598,0.0060598
201,4798.49,1.82336,1.01849,2.48429,0.9693,0.96253,0.9856,0.7003,2.32467,0.7731,3.42268,0.00604,0.00604,0.00604
202,4822.11,1.77147,0.98085,2.44797,0.94057,0.96504,0.98683,0.69718,2.24639,0.77324,3.37107,0.0060202,0.0060202,0.0060202
203,4845.74,1.7779,1.00213,2.44399,0.96252,0.98171,0.98755,0.69826,2.29343,0.77169,3.35317,0.0060004,0.0060004,0.0060004
204,4869.84,1.74571,1.01547,2.43299,0.95451,1,0.98242,0.68558,2.32388,0.77132,3.40815,0.0059806,0.0059806,0.0059806
205,4893.65,1.78096,1.00654,2.49282,0.96364,0.97561,0.97991,0.6933,2.25575,0.76188,3.29922,0.0059608,0.0059608,0.0059608
206,4917.37,1.77486,0.99935,2.49762,0.95398,0.98171,0.97909,0.69138,2.29872,0.78424,3.35848,0.005941,0.005941,0.005941
207,4941.39,1.77693,0.99395,2.47993,0.93793,0.97561,0.98177,0.70092,2.33747,0.77422,3.44482,0.0059212,0.0059212,0.0059212
208,4964.97,1.76076,1.01906,2.46462,0.95804,0.98171,0.98717,0.70325,2.32111,0.76015,3.35895,0.0059014,0.0059014,0.0059014
209,4988.75,1.75048,1.04986,2.4696,0.94831,0.98171,0.97695,0.69233,2.36804,0.77996,3.42982,0.0058816,0.0058816,0.0058816
210,5012.61,1.73568,1.02077,2.45703,0.95231,0.9742,0.98549,0.71549,2.24698,0.75706,3.28864,0.0058618,0.0058618,0.0058618
211,5036.66,1.77593,1.04078,2.44909,0.95577,0.9878,0.98485,0.70274,2.26716,0.7517,3.32957,0.005842,0.005842,0.005842
212,5060.28,1.73546,0.97771,2.42255,0.96375,0.97275,0.9836,0.70356,2.28571,0.76266,3.35169,0.0058222,0.0058222,0.0058222
213,5083.71,1.75452,1.01396,2.42725,0.95142,0.9878,0.98769,0.70705,2.30913,0.7606,3.42217,0.0058024,0.0058024,0.0058024
214,5107.71,1.76066,0.99996,2.44969,0.9615,0.97561,0.98603,0.68523,2.35755,0.77074,3.46707,0.0057826,0.0057826,0.0057826
215,5131.79,1.8084,1.06706,2.49294,0.95723,0.98171,0.98818,0.69797,2.27766,0.76689,3.41502,0.0057628,0.0057628,0.0057628
216,5155.7,1.77281,1.01341,2.48004,0.96093,0.9878,0.9822,0.70463,2.27545,0.74677,3.3583,0.005743,0.005743,0.005743
217,5179.43,1.77454,0.995,2.44341,0.9574,0.98171,0.98978,0.70244,2.31271,0.75623,3.42365,0.0057232,0.0057232,0.0057232
218,5202.97,1.79891,1.01137,2.48782,0.96446,0.99295,0.98851,0.6966,2.30858,0.74413,3.40868,0.0057034,0.0057034,0.0057034
219,5227.08,1.717,1.0313,2.44073,0.95011,0.97561,0.98167,0.68948,2.28767,0.75218,3.39456,0.0056836,0.0056836,0.0056836
220,5250.92,1.71285,0.98037,2.42972,0.95895,0.99699,0.98712,0.70042,2.30917,0.74101,3.45769,0.0056638,0.0056638,0.0056638
221,5274.57,1.74067,0.96654,2.43558,0.95524,0.9939,0.98732,0.68042,2.32252,0.74295,3.4701,0.005644,0.005644,0.005644
222,5298.21,1.66822,0.93526,2.40603,0.96359,0.96819,0.98036,0.68712,2.34286,0.73888,3.47205,0.0056242,0.0056242,0.0056242
223,5321.78,1.7561,1.02014,2.474,0.96796,0.98171,0.98743,0.68385,2.34074,0.74277,3.47675,0.0056044,0.0056044,0.0056044
224,5345.64,1.73265,1.00044,2.44921,0.96399,0.9793,0.98598,0.68403,2.33092,0.76128,3.48658,0.0055846,0.0055846,0.0055846
225,5369.46,1.69755,0.97927,2.40917,0.96886,0.98171,0.98505,0.69541,2.28507,0.75148,3.47794,0.0055648,0.0055648,0.0055648
226,5393.25,1.70224,0.95564,2.4213,0.95182,0.96368,0.986,0.68816,2.36172,0.79318,3.52937,0.005545,0.005545,0.005545
227,5417.07,1.69635,0.97018,2.43179,0.9532,0.99351,0.9891,0.70115,2.32339,0.76321,3.44676,0.0055252,0.0055252,0.0055252
228,5440.59,1.67082,0.94889,2.39627,0.95264,0.98115,0.98309,0.70048,2.28685,0.7589,3.462,0.0055054,0.0055054,0.0055054
229,5464.44,1.71348,0.99709,2.44856,0.96201,0.95732,0.97933,0.68893,2.31726,0.78311,3.4503,0.0054856,0.0054856,0.0054856
230,5488.36,1.65828,0.99353,2.38784,0.94527,0.97561,0.98816,0.6947,2.31569,0.78188,3.44108,0.0054658,0.0054658,0.0054658
231,5512.14,1.68103,0.98292,2.38197,0.96298,0.96951,0.98405,0.69288,2.31955,0.80342,3.45288,0.005446,0.005446,0.005446
232,5535.91,1.63963,0.94719,2.35376,0.94629,0.96693,0.98098,0.68731,2.29727,0.78448,3.43283,0.0054262,0.0054262,0.0054262
233,5559.28,1.65603,0.96713,2.38078,0.95806,0.97511,0.98852,0.70214,2.27448,0.75604,3.42106,0.0054064,0.0054064,0.0054064
234,5583.12,1.66956,0.96336,2.3816,0.95828,0.98052,0.98749,0.70559,2.31041,0.75809,3.45893,0.0053866,0.0053866,0.0053866
235,5606.89,1.68271,0.99345,2.42608,0.95244,0.9939,0.98564,0.6994,2.29106,0.75429,3.4504,0.0053668,0.0053668,0.0053668
236,5630.56,1.63676,0.94154,2.36745,0.95256,0.97943,0.98598,0.69826,2.31343,0.75968,3.4734,0.005347,0.005347,0.005347
237,5654.2,1.67779,0.99392,2.41843,0.95864,0.98935,0.99096,0.69643,2.34355,0.74906,3.50156,0.0053272,0.0053272,0.0053272
238,5677.7,1.64297,0.93124,2.37398,0.9516,0.97561,0.98428,0.6966,2.32547,0.76679,3.49375,0.0053074,0.0053074,0.0053074
239,5701.42,1.66088,0.9678,2.3844,0.95465,0.97561,0.98456,0.69919,2.32538,0.75688,3.47309,0.0052876,0.0052876,0.0052876
240,5725.13,1.66103,1.00246,2.40155,0.95225,0.97277,0.9878,0.70121,2.26672,0.75813,3.49726,0.0052678,0.0052678,0.0052678
241,5748.61,1.58076,0.92562,2.30904,0.93537,0.97078,0.9793,0.68512,2.28579,0.80001,3.51964,0.005248,0.005248,0.005248
242,5772.42,1.60776,0.91184,2.36264,0.95862,0.96341,0.98404,0.7038,2.27569,0.75894,3.46697,0.0052282,0.0052282,0.0052282
243,5795.95,1.62435,0.94713,2.34068,0.95431,0.96951,0.98192,0.69144,2.29131,0.75006,3.48663,0.0052084,0.0052084,0.0052084
244,5819.97,1.59808,0.90809,2.33485,0.96692,0.98171,0.98852,0.71032,2.2483,0.72723,3.42482,0.0051886,0.0051886,0.0051886
245,5843.89,1.62776,0.95628,2.36487,0.95745,0.9878,0.98496,0.71052,2.25093,0.73554,3.35416,0.0051688,0.0051688,0.0051688
246,5867.57,1.63073,0.99268,2.39187,0.95042,0.96341,0.98766,0.70932,2.26629,0.74419,3.44282,0.005149,0.005149,0.005149
247,5891.25,1.61845,0.93915,2.34715,0.94431,0.9878,0.98909,0.70629,2.32629,0.76631,3.54948,0.0051292,0.0051292,0.0051292
248,5914.75,1.63254,0.9562,2.38698,0.96355,0.96701,0.98832,0.70014,2.31353,0.77473,3.5089,0.0051094,0.0051094,0.0051094
249,5938.53,1.62157,0.96811,2.35932,0.95455,0.97561,0.98638,0.70344,2.30524,0.76767,3.50375,0.0050896,0.0050896,0.0050896
250,5962.61,1.59589,0.94341,2.36154,0.95243,0.96341,0.98656,0.70931,2.30019,0.77241,3.45187,0.0050698,0.0050698,0.0050698
251,5986.15,1.66245,0.98313,2.40327,0.94104,0.9733,0.98667,0.70872,2.2893,0.79352,3.43551,0.00505,0.00505,0.00505
252,6009.8,1.583,0.90974,2.33853,0.95123,0.97561,0.98771,0.69704,2.34562,0.78598,3.50585,0.0050302,0.0050302,0.0050302
253,6033.35,1.57811,0.90742,2.32715,0.95236,0.97509,0.98667,0.68985,2.32286,0.81006,3.49532,0.0050104,0.0050104,0.0050104
254,6057.09,1.54761,0.90805,2.29615,0.95112,0.94921,0.97896,0.70153,2.30675,0.80676,3.48412,0.0049906,0.0049906,0.0049906
255,6080.99,1.60266,0.95211,2.36262,0.96104,0.95732,0.9865,0.70745,2.31556,0.78521,3.53113,0.0049708,0.0049708,0.0049708
256,6104.77,1.55486,0.90686,2.32948,0.95104,0.96341,0.98466,0.70885,2.34056,0.76391,3.50159,0.004951,0.004951,0.004951
257,6128.67,1.56609,0.89165,2.33683,0.98733,0.95047,0.98343,0.70583,2.3117,0.78305,3.47685,0.0049312,0.0049312,0.0049312
258,6152.22,1.56504,0.90435,2.31467,0.97274,0.93902,0.98184,0.69977,2.33003,0.78743,3.49081,0.0049114,0.0049114,0.0049114
259,6176.01,1.59578,0.91557,2.32653,0.95258,0.98002,0.98482,0.7015,2.31157,0.7465,3.48365,0.0048916,0.0048916,0.0048916
260,6199.99,1.57843,0.9152,2.31634,0.9607,0.96341,0.98101,0.70215,2.298,0.76183,3.46404,0.0048718,0.0048718,0.0048718
261,6223.88,1.57948,0.94059,2.32415,0.96357,0.96768,0.98576,0.70048,2.30639,0.78753,3.4554,0.004852,0.004852,0.004852
262,6247.63,1.59355,0.91741,2.34188,0.96358,0.96805,0.98678,0.68709,2.33151,0.78415,3.53451,0.0048322,0.0048322,0.0048322
263,6271.16,1.5259,0.89756,2.29971,0.96224,0.96951,0.98191,0.69402,2.32874,0.81808,3.54052,0.0048124,0.0048124,0.0048124
264,6294.94,1.52353,0.90548,2.26399,0.95677,0.96951,0.98163,0.69815,2.33336,0.80045,3.5387,0.0047926,0.0047926,0.0047926
265,6319.03,1.55339,0.93081,2.29382,0.97545,0.96918,0.9871,0.70192,2.29306,0.75751,3.57916,0.0047728,0.0047728,0.0047728
266,6342.66,1.55859,0.9022,2.3155,0.95598,0.9878,0.98865,0.70405,2.30218,0.7716,3.52894,0.004753,0.004753,0.004753
267,6366.33,1.56359,0.89877,2.31674,0.97103,0.97561,0.98249,0.69763,2.30851,0.77983,3.4914,0.0047332,0.0047332,0.0047332
268,6390.01,1.54945,0.9062,2.31423,0.95133,0.97561,0.98091,0.69336,2.30658,0.76468,3.5293,0.0047134,0.0047134,0.0047134
269,6413.75,1.56421,0.92971,2.31031,0.95209,0.96945,0.98396,0.7048,2.29633,0.77157,3.52566,0.0046936,0.0046936,0.0046936
270,6437.55,1.5137,0.8766,2.29117,0.96388,0.97625,0.98385,0.69937,2.27075,0.76713,3.47536,0.0046738,0.0046738,0.0046738
271,6461.13,1.51938,0.85561,2.30032,0.93637,0.97561,0.97783,0.69682,2.29202,0.79682,3.54315,0.004654,0.004654,0.004654
272,6484.98,1.54242,0.9038,2.30937,0.9523,0.97393,0.97309,0.70067,2.27818,0.76366,3.52926,0.0046342,0.0046342,0.0046342
273,6508.59,1.55133,0.92824,2.30695,0.9584,0.98339,0.98089,0.70808,2.26963,0.76791,3.52107,0.0046144,0.0046144,0.0046144
274,6532.3,1.52187,0.87531,2.2842,0.95237,0.97545,0.98059,0.70634,2.28489,0.78247,3.55161,0.0045946,0.0045946,0.0045946
275,6556.38,1.50261,0.92084,2.26677,0.9357,0.97603,0.98421,0.70938,2.26846,0.78299,3.53175,0.0045748,0.0045748,0.0045748
276,6580.16,1.50481,0.9209,2.28959,0.96201,0.95122,0.9853,0.71676,2.25464,0.75726,3.55009,0.004555,0.004555,0.004555
277,6604.31,1.51497,0.89741,2.28622,0.96835,0.96951,0.98506,0.71411,2.26917,0.75601,3.49008,0.0045352,0.0045352,0.0045352
278,6627.91,1.50581,0.89481,2.29211,0.95208,0.9878,0.98795,0.71716,2.28916,0.75371,3.53233,0.0045154,0.0045154,0.0045154
279,6651.85,1.44557,0.85535,2.2462,0.95341,0.9878,0.98896,0.71222,2.28577,0.76559,3.50816,0.0044956,0.0044956,0.0044956
280,6675.87,1.51118,0.87757,2.27268,0.96929,0.96214,0.98795,0.71768,2.26906,0.78415,3.4982,0.0044758,0.0044758,0.0044758
281,6699.87,1.47919,0.8548,2.25164,0.96505,0.96951,0.98303,0.7125,2.27956,0.77352,3.50683,0.004456,0.004456,0.004456
282,6723.54,1.49773,0.90185,2.2628,0.94622,0.96562,0.9829,0.70571,2.27735,0.78216,3.53542,0.0044362,0.0044362,0.0044362
283,6747.11,1.48179,0.86302,2.25656,0.92111,0.97561,0.98447,0.71215,2.28321,0.79996,3.5245,0.0044164,0.0044164,0.0044164
284,6770.73,1.50105,0.88717,2.28925,0.95806,0.97501,0.98653,0.70732,2.29953,0.78694,3.56783,0.0043966,0.0043966,0.0043966
285,6794.52,1.49505,0.86048,2.26219,0.93628,0.98553,0.98159,0.70847,2.29386,0.79719,3.56473,0.0043768,0.0043768,0.0043768
286,6819.69,1.48065,0.84428,2.27303,0.93478,0.97561,0.97719,0.70813,2.24896,0.79309,3.49113,0.004357,0.004357,0.004357
287,6843.36,1.46874,0.86489,2.28792,0.95339,0.95732,0.98265,0.70659,2.2711,0.77799,3.51796,0.0043372,0.0043372,0.0043372
288,6866.93,1.48543,0.89144,2.25291,0.94182,0.98703,0.98336,0.70094,2.28038,0.77032,3.54804,0.0043174,0.0043174,0.0043174
289,6890.42,1.42185,0.87036,2.23882,0.91793,0.9878,0.98249,0.70659,2.29765,0.77225,3.55634,0.0042976,0.0042976,0.0042976
290,6914.42,1.47549,0.94409,2.27842,0.93072,0.98305,0.97897,0.7035,2.27104,0.76809,3.52963,0.0042778,0.0042778,0.0042778
291,6938.02,1.47578,0.87095,2.27416,0.9576,0.9878,0.97403,0.69686,2.26905,0.76526,3.53566,0.004258,0.004258,0.004258
292,6961.61,1.45108,0.86473,2.25212,0.94539,0.9878,0.97174,0.69919,2.2416,0.76303,3.49097,0.0042382,0.0042382,0.0042382
293,6985.13,1.48391,0.879,2.26733,0.94185,0.9877,0.98434,0.71082,2.26722,0.75319,3.52865,0.0042184,0.0042184,0.0042184
294,7008.55,1.43213,0.84604,2.22044,0.94634,0.9679,0.98335,0.71377,2.26744,0.7683,3.51909,0.0041986,0.0041986,0.0041986
295,7032.79,1.46088,0.88226,2.24692,0.94856,0.95732,0.97886,0.70672,2.26738,0.77294,3.53067,0.0041788,0.0041788,0.0041788
296,7056.34,1.45318,0.87168,2.2393,0.95192,0.96577,0.97887,0.7036,2.29354,0.77041,3.55907,0.004159,0.004159,0.004159
297,7080.07,1.42505,0.86143,2.24936,0.94654,0.98171,0.9827,0.70551,2.30915,0.7691,3.56379,0.0041392,0.0041392,0.0041392
298,7104.19,1.45125,0.89803,2.26092,0.96269,0.96951,0.98604,0.71273,2.28963,0.75454,3.55044,0.0041194,0.0041194,0.0041194
299,7127.91,1.45267,0.85317,2.24648,0.95843,0.98401,0.98464,0.70336,2.27111,0.76605,3.53148,0.0040996,0.0040996,0.0040996
300,7152.07,1.45397,0.86008,2.22155,0.94673,0.97534,0.9827,0.70839,2.27967,0.78368,3.55088,0.0040798,0.0040798,0.0040798
301,7175.7,1.4549,0.85912,2.24866,0.96948,0.9685,0.98465,0.70216,2.27659,0.77988,3.54793,0.00406,0.00406,0.00406
302,7199.37,1.43432,0.82936,2.23227,0.95821,0.97878,0.98503,0.7085,2.2523,0.77824,3.51823,0.0040402,0.0040402,0.0040402
303,7223.1,1.42534,0.83417,2.24952,0.94569,0.96951,0.98004,0.71051,2.25346,0.76764,3.51141,0.0040204,0.0040204,0.0040204
304,7246.68,1.43545,0.837,2.22763,0.95034,0.96341,0.98128,0.70459,2.26283,0.77384,3.50644,0.0040006,0.0040006,0.0040006
305,7270.58,1.43543,0.85499,2.26045,0.9508,0.97561,0.98648,0.7088,2.27617,0.76262,3.52344,0.0039808,0.0039808,0.0039808
306,7294.61,1.44903,0.84779,2.24993,0.96311,0.9878,0.98546,0.70095,2.27161,0.75821,3.56132,0.003961,0.003961,0.003961
307,7318.39,1.4164,0.83432,2.22425,0.95478,0.97561,0.98665,0.69674,2.28948,0.76789,3.55398,0.0039412,0.0039412,0.0039412
308,7342.08,1.44135,0.84081,2.22747,0.95788,0.97065,0.9852,0.70079,2.29457,0.7702,3.59123,0.0039214,0.0039214,0.0039214
309,7365.64,1.41906,0.80956,2.22336,0.94704,0.98171,0.98928,0.70527,2.29668,0.76026,3.57234,0.0039016,0.0039016,0.0039016
310,7389.7,1.38765,0.80054,2.20142,0.95635,0.9878,0.98876,0.70808,2.29343,0.764,3.61729,0.0038818,0.0038818,0.0038818
311,7413.65,1.39255,0.83341,2.21812,0.96399,0.97931,0.98822,0.69666,2.30296,0.77376,3.6292,0.003862,0.003862,0.003862
312,7437.43,1.374,0.81541,2.19203,0.96425,0.98665,0.98976,0.71066,2.30117,0.76136,3.64092,0.0038422,0.0038422,0.0038422
313,7461.13,1.4003,0.82716,2.22306,0.975,0.96951,0.9902,0.71038,2.28501,0.74702,3.57452,0.0038224,0.0038224,0.0038224
314,7484.68,1.39035,0.82621,2.17706,0.96837,0.96951,0.9889,0.70743,2.2944,0.76483,3.6099,0.0038026,0.0038026,0.0038026
315,7508.75,1.40619,0.81452,2.21466,0.94736,0.98769,0.98636,0.69742,2.32052,0.78126,3.62526,0.0037828,0.0037828,0.0037828
316,7532.79,1.39515,0.81746,2.22892,0.96405,0.98107,0.98584,0.69821,2.31635,0.77952,3.62374,0.003763,0.003763,0.003763
317,7556.69,1.39672,0.81671,2.19971,0.95711,0.9939,0.98704,0.70341,2.31069,0.76554,3.6502,0.0037432,0.0037432,0.0037432
318,7580.75,1.40718,0.83845,2.23448,0.96382,0.9939,0.98434,0.69796,2.29883,0.76467,3.63001,0.0037234,0.0037234,0.0037234
319,7604.39,1.37356,0.82056,2.17414,0.94592,0.96951,0.98281,0.69413,2.296,0.77069,3.62454,0.0037036,0.0037036,0.0037036
320,7628.46,1.39666,0.80808,2.23294,0.96405,0.98119,0.98853,0.70273,2.30059,0.75943,3.65476,0.0036838,0.0036838,0.0036838
321,7652.14,1.38784,0.81165,2.18314,0.95796,0.9878,0.98613,0.70796,2.30043,0.75101,3.66512,0.003664,0.003664,0.003664
322,7675.98,1.3833,0.82711,2.20344,0.95739,0.9878,0.98462,0.71257,2.29789,0.75271,3.6604,0.0036442,0.0036442,0.0036442
323,7699.63,1.37712,0.8222,2.21326,0.96336,0.96951,0.98414,0.70411,2.30472,0.76967,3.66632,0.0036244,0.0036244,0.0036244
324,7723.05,1.36267,0.81787,2.18359,0.95755,0.96273,0.98315,0.70229,2.30625,0.79082,3.65481,0.0036046,0.0036046,0.0036046
325,7746.94,1.37625,0.80778,2.20677,0.95781,0.96904,0.98206,0.70432,2.29365,0.78069,3.64659,0.0035848,0.0035848,0.0035848
326,7770.8,1.3323,0.7955,2.17211,0.95832,0.9813,0.97538,0.69452,2.2886,0.76613,3.66197,0.003565,0.003565,0.003565
327,7794.5,1.38971,0.81352,2.19916,0.96329,0.96951,0.98304,0.70927,2.26722,0.77504,3.59466,0.0035452,0.0035452,0.0035452
328,7818.27,1.34334,0.77598,2.17958,0.95141,0.97561,0.9792,0.71428,2.25675,0.77516,3.56541,0.0035254,0.0035254,0.0035254
329,7841.9,1.38079,0.83852,2.20817,0.95209,0.96933,0.97941,0.71682,2.25476,0.7762,3.55911,0.0035056,0.0035056,0.0035056
330,7865.81,1.3418,0.77845,2.16382,0.95688,0.96951,0.97838,0.71122,2.256,0.78548,3.56883,0.0034858,0.0034858,0.0034858
331,7889.64,1.36513,0.82826,2.18299,0.95191,0.96951,0.97742,0.70863,2.25616,0.79519,3.57223,0.003466,0.003466,0.003466
332,7913.57,1.35594,0.80713,2.17639,0.95529,0.96951,0.97807,0.71282,2.2491,0.78451,3.57101,0.0034462,0.0034462,0.0034462
333,7937.35,1.36651,0.80776,2.19007,0.95264,0.98124,0.97804,0.71905,2.24067,0.76635,3.56157,0.0034264,0.0034264,0.0034264
334,7961.28,1.3045,0.77537,2.12505,0.94581,0.96951,0.97505,0.71295,2.26208,0.79184,3.59516,0.0034066,0.0034066,0.0034066
335,7985.41,1.31419,0.76793,2.14365,0.95778,0.9683,0.97626,0.71465,2.27082,0.78135,3.62404,0.0033868,0.0033868,0.0033868
336,8009.18,1.31076,0.76868,2.17434,0.95626,0.97561,0.97374,0.69952,2.27831,0.77542,3.63094,0.003367,0.003367,0.003367
337,8032.98,1.36288,0.83174,2.19146,0.95666,0.97561,0.97949,0.70993,2.25542,0.79109,3.63504,0.0033472,0.0033472,0.0033472
338,8056.76,1.29799,0.78341,2.13092,0.95822,0.97905,0.97821,0.70103,2.28774,0.79345,3.66972,0.0033274,0.0033274,0.0033274
339,8080.23,1.36984,0.80083,2.20569,0.94039,0.98171,0.97455,0.69813,2.27265,0.79219,3.66766,0.0033076,0.0033076,0.0033076
340,8104.13,1.35667,0.79449,2.17752,0.95798,0.97317,0.97094,0.69729,2.25985,0.78411,3.67373,0.0032878,0.0032878,0.0032878
341,8128.02,1.33892,0.81713,2.19446,0.94696,0.9798,0.98319,0.71032,2.23969,0.77123,3.62883,0.003268,0.003268,0.003268
342,8151.71,1.28365,0.80306,2.15826,0.95265,0.98151,0.98524,0.71761,2.23185,0.76163,3.62225,0.0032482,0.0032482,0.0032482
343,8175.41,1.28308,0.76575,2.12964,0.95776,0.96774,0.97858,0.70415,2.24755,0.75833,3.64106,0.0032284,0.0032284,0.0032284
344,8198.95,1.32912,0.82057,2.16035,0.9582,0.97845,0.98629,0.71152,2.26146,0.7597,3.64211,0.0032086,0.0032086,0.0032086
345,8222.7,1.31155,0.78945,2.14975,0.95774,0.96731,0.97438,0.70235,2.25898,0.79367,3.64433,0.0031888,0.0031888,0.0031888
346,8246.76,1.26813,0.74285,2.1251,0.9619,0.98171,0.98623,0.70892,2.26214,0.7602,3.64564,0.003169,0.003169,0.003169
347,8270.68,1.3329,0.79284,2.16771,0.95289,0.98666,0.98287,0.70752,2.2719,0.76835,3.66396,0.0031492,0.0031492,0.0031492
348,8294.31,1.30062,0.75206,2.13426,0.95292,0.9878,0.9817,0.70879,2.26393,0.76631,3.65014,0.0031294,0.0031294,0.0031294
349,8317.76,1.28276,0.75924,2.12445,0.95805,0.9749,0.98037,0.7046,2.27013,0.75574,3.66824,0.0031096,0.0031096,0.0031096
350,8341.77,1.28121,0.75637,2.12957,0.95808,0.97543,0.98366,0.70463,2.28201,0.76674,3.67803,0.0030898,0.0030898,0.0030898
351,8365.55,1.30966,0.76366,2.15889,0.94508,0.98171,0.97599,0.699,2.2698,0.76941,3.6734,0.00307,0.00307,0.00307
352,8389.09,1.26599,0.74673,2.12194,0.96382,0.97451,0.97772,0.70225,2.26875,0.75542,3.67237,0.0030502,0.0030502,0.0030502
353,8412.7,1.26647,0.76254,2.12718,0.95318,0.99312,0.97984,0.711,2.26062,0.74704,3.66314,0.0030304,0.0030304,0.0030304
354,8436.05,1.30435,0.74645,2.15392,0.95612,0.98171,0.98128,0.70604,2.26764,0.75647,3.66181,0.0030106,0.0030106,0.0030106
355,8459.95,1.25119,0.74237,2.12676,0.94732,0.98689,0.98015,0.70868,2.27302,0.75377,3.66016,0.0029908,0.0029908,0.0029908
356,8484.35,1.2897,0.77992,2.15468,0.9526,0.98028,0.98309,0.70304,2.27682,0.74944,3.66764,0.002971,0.002971,0.002971
357,8507.87,1.28803,0.77269,2.14542,0.96302,0.97561,0.98596,0.70924,2.28598,0.74129,3.69445,0.0029512,0.0029512,0.0029512
358,8531.47,1.26494,0.72969,2.1135,0.95842,0.98377,0.98113,0.69744,2.28879,0.74675,3.70688,0.0029314,0.0029314,0.0029314
359,8554.79,1.29955,0.78183,2.14716,0.95254,0.97902,0.98096,0.70049,2.28694,0.74826,3.70112,0.0029116,0.0029116,0.0029116
360,8578.48,1.28934,0.76478,2.13206,0.95879,0.99302,0.98566,0.70814,2.29405,0.73911,3.70166,0.0028918,0.0028918,0.0028918
361,8602.19,1.2658,0.76935,2.12355,0.96237,0.97561,0.98659,0.71096,2.28102,0.73854,3.6842,0.002872,0.002872,0.002872
362,8625.64,1.25628,0.77204,2.12744,0.94705,0.98151,0.98449,0.70775,2.27373,0.75257,3.68369,0.0028522,0.0028522,0.0028522
363,8649.31,1.26588,0.74611,2.1284,0.96932,0.96313,0.98072,0.71145,2.27626,0.75592,3.70551,0.0028324,0.0028324,0.0028324
364,8672.86,1.24676,0.74761,2.1138,0.95558,0.97561,0.98087,0.7059,2.28097,0.75533,3.71474,0.0028126,0.0028126,0.0028126
365,8696.59,1.25252,0.72257,2.11208,0.95801,0.98171,0.98076,0.71255,2.29355,0.75007,3.69787,0.0027928,0.0027928,0.0027928
366,8720.58,1.25292,0.75512,2.12482,0.9638,0.97419,0.98493,0.71597,2.2848,0.75536,3.67684,0.002773,0.002773,0.002773
367,8744.22,1.29268,0.77856,2.15155,0.96305,0.98171,0.98457,0.71644,2.28516,0.75568,3.68905,0.0027532,0.0027532,0.0027532
368,8767.96,1.26389,0.75296,2.12138,0.95757,0.98171,0.98392,0.71119,2.27935,0.76547,3.67066,0.0027334,0.0027334,0.0027334
